domain,subdomains,subdomain_count,email_user,registrar,asn,org,host_provider,ips,asn_description,asn_country,creation_date,expiration_date,sld,tld,ns_hosts,ns_base,ns_count,mx_hosts,mx_base,mx_count,soa_email,ip_count
supporthelp-net.com,www,1.0,abuse,Hosting Concepts B.V. d/b/a Registrar.eu (ID1647),394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,ina1.registrar.eu.;ina2.registrar.eu.;ina3.registrar.eu.,registrar.eu,3,,,0,noreply@registrar.eu,
balsamhill.cc,www,1.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,evelyn.ns.cloudflare.com.;quincy.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,
cmb-opposition-carte.com,www,1.0,abuse,Hosting Concepts B.V. d/b/a Registrar.eu (ID1647),0.0,UNKNOWN,UNKNOWN (AS0),,,,,,,,ina1.registrar.eu.;ina2.registrar.eu.;ina3.registrar.eu.,registrar.eu,3,,,0,noreply@registrar.eu,
suivi-fr-coursier.com,,0.0,abuse,Hosting Concepts B.V. d/b/a Registrar.eu (ID1647),55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,ina1.registrar.eu.;ina2.registrar.eu.;ina3.registrar.eu.,registrar.eu,3,,,0,noreply@registrar.eu,
check-monad-airdrop.netlify.app,www,1.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
ecvforqualitegineerthanksegards.weebly.com,www,1.0,UNKNOWN,UNKNOWN,394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
pickup-prbs-fr.com,www,1.0,abuse,Hosting Concepts B.V. d/b/a Registrar.eu (ID1647),0.0,UNKNOWN,UNKNOWN (AS0),,,,,,,,,,0,,,0,,
larchloft.co.uk,www,1.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,launch1.spaceship.net.;launch2.spaceship.net.,spaceship.net,2,mail.larchloft.co.uk.,co.uk,1,support@spaceship.com,
allegrolokalnie.pl-oferta8328138193.shop,www;www.www,2.0,UNKNOWN,UNKNOWN,394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
www-choisir-pickup-fr.com,v2;web;www;www.stg,4.0,abuse,Hosting Concepts B.V. d/b/a Registrar.eu (ID1647),0.0,UNKNOWN,UNKNOWN (AS0),,,,,,,,ina1.registrar.eu.;ina2.registrar.eu.;ina3.registrar.eu.,registrar.eu,3,,,0,noreply@registrar.eu,
relay-pickup.com,,0.0,abuse,Hosting Concepts B.V. d/b/a Registrar.eu (ID1647),55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,alpha.alexhost.com.;beta.alexhost.com.,alexhost.com,2,relay-pickup.com.,relay-pickup.com,1,noc@alexhost.com,
allegrolokalnie.pl-oferta21532.rest,www;www.www,2.0,registry,WEBCC,0.0,UNKNOWN,UNKNOWN (AS0),,,,,,,,,,0,,,0,,
lexieconsulting.com,lexieconsulting;lexieconsultingaustralia;lmstest;ph;stackph;vvbsi;www;www.eixelmanpower;www.lexieconsulting;www.lexieconsultingaustralia;www.lmstest;www.ph;www.stackph;www.staging;www.stg;www.vvbsi,16.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,ns8375.hostgator.com.;ns8376.hostgator.com.,hostgator.com,2,lexieconsulting.com.,lexieconsulting.com,1,dnsadmin@gator4188.hostgator.com,
godahomn.weebly.com,www,1.0,abuse,SafeNames Ltd. (ID447),0.0,UNKNOWN,UNKNOWN (AS0),,,,,,,,,,0,,,0,,
renovarbpi.com,www,1.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,ina1.registrar.eu.;ina2.registrar.eu.;ina3.registrar.eu.,registrar.eu,3,,,0,noreply@registrar.eu,
espace-fr-coursier.com,account,1.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,ina1.registrar.eu.;ina2.registrar.eu.;ina3.registrar.eu.,registrar.eu,3,,,0,noreply@registrar.eu,
expd-coursier.com,auth;mailer;qa;staging;uat;v2;web,7.0,abuse,Hosting Concepts B.V. d/b/a Registrar.eu (ID1647),0.0,UNKNOWN,UNKNOWN (AS0),,,,,,,,,,0,,,0,,
hotelpdxairport.com,www,1.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,dns1.registrar-servers.com.;dns2.registrar-servers.com.,registrar-servers.com,2,,,0,hostmaster@registrar-servers.com,
programmer-pickup-fr.com,www;www.admin,2.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,ina1.registrar.eu.;ina2.registrar.eu.;ina3.registrar.eu.,registrar.eu,3,,,0,noreply@registrar.eu,
1gvv7g.cfd,www,1.0,abuse,NAMECHEAP INC,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
4uhgu4.cfd,www;www.www,2.0,abuse,NAMECHEAP INC,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
barbaragow.wixsite.com,www,1.0,UNKNOWN,UNKNOWN,394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
1d912804.sibforms.com,www,1.0,abuse,"OVH, SAS",0.0,UNKNOWN,UNKNOWN (AS0),,,,,,,,,,0,,,0,,
www.gestion-online-es.com,www,1.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,ina1.registrar.eu.;ina2.registrar.eu.;ina3.registrar.eu.,registrar.eu,3,,,0,noreply@registrar.eu,
allegro.pl-oferta7690795.shop,www;www.www,2.0,UNKNOWN,UNKNOWN,394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
vfyfairfieldfnb.weebly.com,www,1.0,abuse,SafeNames Ltd. (ID447),0.0,UNKNOWN,UNKNOWN (AS0),,,,,,,,,,0,,,0,,
98765478helpers.weebly.com,www,1.0,abuse,SafeNames Ltd. (ID447),0.0,UNKNOWN,UNKNOWN (AS0),,,,,,,,,,0,,,0,,
franceconnect.monretard.com,www,1.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,ina1.registrar.eu.;ina2.registrar.eu.;ina3.registrar.eu.,registrar.eu,3,,,0,noreply@registrar.eu,
abiaaffinity.com,www,1.0,abuse,Onlinenic Inc,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,blair.ns.cloudflare.com.;karl.ns.cloudflare.com.,cloudflare.com,2,_dc-mx.ce1301c42dfa.abiaaffinity.com.,abiaaffinity.com,1,dns@cloudflare.com,
www-pickup-lockers.com,,0.0,abuse,Hosting Concepts B.V. d/b/a Registrar.eu (ID1647),55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,ina1.registrar.eu.;ina2.registrar.eu.;ina3.registrar.eu.,registrar.eu,3,,,0,noreply@registrar.eu,
mondialsrelay-redirection.com,portal;www;www.www,3.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,ina1.registrar.eu.;ina2.registrar.eu.;ina3.registrar.eu.,registrar.eu,3,,,0,noreply@registrar.eu,
noushost.com,cart;network;ns1;ns3;ns4;wp;www;www.cart,8.0,UNKNOWN,UNKNOWN,13335.0,"CLOUDFLARENET, US","CLOUDFLARENET, US (AS13335)",,,,,,,,brianna.ns.cloudflare.com.;drew.ns.cloudflare.com.,cloudflare.com,2,_dc-mx.db8e814eaabd.noushost.com.,noushost.com,1,dns@cloudflare.com,
stevoluon.vercel.app,www,1.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
exped-prioritaire.com,www,1.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,ina1.registrar.eu.;ina2.registrar.eu.;ina3.registrar.eu.,registrar.eu,3,,,0,noreply@registrar.eu,
elonmusk7216.systeme.io,www,1.0,UNKNOWN,UNKNOWN,394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
dgpj.cv,cpcalendars;cpcontacts;webmail;www,4.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,ns1.nosiwebhosting.com.;ns2.nosiwebhosting.com.;ns3.nosiwebhosting.com.,nosiwebhosting.com,3,dgpj.cv.,dgpj.cv,1,admicio\@garcia.nosi.cv,
btemail.plutio.com,www,1.0,UNKNOWN,UNKNOWN,13335.0,"CLOUDFLARENET, US","CLOUDFLARENET, US (AS13335)",,,,,,,,,,0,,,0,,
bbf.lt,www,1.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,ns1.domenai.lt.;ns2.domenai.lt.;ns3.domenai.lt.,domenai.lt,3,,,0,hostmaster@bbf.lt,
gerenteitaunibancoapp.com,,0.0,abuse-complaints,Squarespace Domains II LLC (ID895),394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,ns-cloud-e1.googledomains.com.;ns-cloud-e2.googledomains.com.;ns-cloud-e3.googledomains.com.;ns-cloud-e4.googledomains.com.,googledomains.com,4,smtp.google.com.,google.com,1,cloud-dns-hostmaster@google.com,
programme-mercredi-fr.com,www,1.0,UNKNOWN,UNKNOWN,394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,ns1.openprovider.nl.;ns2.openprovider.be.;ns3.openprovider.eu.,openprovider.be;openprovider.eu;openprovider.nl,3,,,0,dns@openprovider.eu,
transit-packet-fr.com,api,1.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
site-xcum5emw8.godaddysites.com,www,1.0,abuse,"GoDaddy.com, LLC (ID146)",0.0,UNKNOWN,UNKNOWN (AS0),,,,,,,,,,0,,,0,,
ifimbra.weebly.com,www,1.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
allegrolokalnie.pl-kategorie84847297461265.shop,www,1.0,compliance_abuse,Web Commerce Communication Ltd.,0.0,UNKNOWN,UNKNOWN (AS0),,,,,,,,,,0,,,0,,
www-locker-mercredi-fr.com,demo;www,2.0,abuse,Hosting Concepts B.V. d/b/a Registrar.eu (ID1647),55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,ina1.registrar.eu.;ina2.registrar.eu.;ina3.registrar.eu.,registrar.eu,3,,,0,noreply@registrar.eu,
www-mercredi-programmation.com,www,1.0,abuse,Hosting Concepts B.V. d/b/a Registrar.eu (ID1647),394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,ina1.registrar.eu.;ina2.registrar.eu.;ina3.registrar.eu.,registrar.eu,3,,,0,noreply@registrar.eu,
www-prioritaire-coursier.com,www,1.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
flxti.s3.us-east-2.amazonaws.com,www,1.0,UNKNOWN,UNKNOWN,16509.0,"AMAZON-02, US","AMAZON-02, US (AS16509)",,,,,,,,ns-1009.awsdns-62.net.;ns-1428.awsdns-50.org.;ns-1974.awsdns-54.co.uk.;ns-90.awsdns-11.com.,awsdns-11.com;awsdns-50.org;awsdns-62.net;co.uk,4,,,0,awsdns-hostmaster@amazon.com,
allegrolokalnie.pl-uzywana-oferta93204.cfd,www,1.0,support,WEBCC,0.0,UNKNOWN,UNKNOWN (AS0),,,,,,,,,,0,,,0,,
planification-urgent.com,,0.0,abuse,Hosting Concepts B.V. d/b/a Registrar.eu (ID1647),394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
www-choisir-son-locker.com,,0.0,abuse,Hosting Concepts B.V. d/b/a Registrar.eu (ID1647),394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,ns1.openprovider.nl.;ns2.openprovider.be.;ns3.openprovider.eu.,openprovider.be;openprovider.eu;openprovider.nl,3,,,0,dns@openprovider.eu,
www-pickup-urgent.com,www,1.0,UNKNOWN,UNKNOWN,394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
morenabeach.co,www,1.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,giancarlo.ns.cloudflare.com.;sreeni.ns.cloudflare.com.,cloudflare.com,2,dalult3.hostarmada.net.,hostarmada.net,1,dns@cloudflare.com,
wlfiportal.com,comwww;wlfiportal.comwlfiportal.comwww;www,3.0,abuse,"Name.com, Inc. (ID625)",0.0,UNKNOWN,UNKNOWN (AS0),,,,,,,,ns1kpv.name.com.;ns2kry.name.com.;ns3jmt.name.com.;ns4dmx.name.com.,name.com,4,,,0,hostmaster@nsone.net,
www-suivi-pickup.com,www,1.0,abuse,Hosting Concepts B.V. d/b/a Registrar.eu (ID1647),0.0,UNKNOWN,UNKNOWN (AS0),,,,,,,,ina1.registrar.eu.;ina2.registrar.eu.;ina3.registrar.eu.,registrar.eu,3,,,0,noreply@registrar.eu,
2fgrfc.share-eu1.hsforms.com,,0.0,abusecomplaints,"MarkMonitor, Inc.",13335.0,"CLOUDFLARENET, US","CLOUDFLARENET, US (AS13335)",,,,,,,,,,0,,,0,,
2fgl98.share-eu1.hsforms.com,,0.0,abusecomplaints,"MarkMonitor, Inc.",13335.0,"CLOUDFLARENET, US","CLOUDFLARENET, US (AS13335)",,,,,,,,,,0,,,0,,
wmailzzkrzjkut93z.weebly.com,www,1.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
bobv.cc,www,1.0,abuse,Porkbun LLC (ID1861),0.0,UNKNOWN,UNKNOWN (AS0),,,,,,,,byron.ns.cloudflare.com.;nova.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,
app.formly.so,www;www.www,2.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,ns1.vercel-dns-3.com.;ns2.vercel-dns-3.com.;ns3.vercel-dns-3.com.;ns4.vercel-dns-3.com.,vercel-dns-3.com,4,,,0,awsdns-hostmaster@amazon.com,
security-index-verix.weebly.com,,0.0,abuse,SafeNames Ltd. (ID447),55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
uniicatt.weebly.com,www,1.0,abuse,SafeNames Ltd. (ID447),394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
www-pickup-clients-fr.com,apps;dev;www,3.0,UNKNOWN,UNKNOWN,394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,ina1.registrar.eu.;ina2.registrar.eu.;ina3.registrar.eu.,registrar.eu,3,,,0,noreply@registrar.eu,
fr-impayevinci.com,www,1.0,UNKNOWN,UNKNOWN,394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,ina1.registrar.eu.;ina2.registrar.eu.;ina3.registrar.eu.,registrar.eu,3,,,0,noreply@registrar.eu,
uldspsk.cn,www,1.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
sennanbunka.com,www,1.0,abuse,"GMO Internet, Inc.",0.0,UNKNOWN,UNKNOWN (AS0),,,,,,,,ns1.xserver.jp.;ns2.xserver.jp.;ns3.xserver.jp.;ns4.xserver.jp.;ns5.xserver.jp.,xserver.jp,5,sennanbunka.com.,sennanbunka.com,1,root@xserver.jp,
id-mail-business.com,www,1.0,registrar-abuse,"Cloudflare, Inc. (ID1910)",394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,burt.ns.cloudflare.com.;emerie.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,
ptcholombxn.com,mlingei;myjune;suma2023;www;www.mlingei;www.myjune;www.suma2023,7.0,abuse,NAMECHEAP INC,394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,dns1.namecheaphosting.com.;dns2.namecheaphosting.com.,namecheaphosting.com,2,mx1-hosting.jellyfish.systems.;mx2-hosting.jellyfish.systems.;mx3-hosting.jellyfish.systems.,jellyfish.systems,3,cpanel@tech.namecheap.com,
green684615.studio.site,www,1.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
bestcargoindiapackers.co.in,cpcalendars;cpcontacts;www,3.0,UNKNOWN,UNKNOWN,394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,ns1.zawsoft.net.in.;ns2.zawsoft.net.in.,net.in,2,mx.zoho.in.;mx2.zoho.in.;mx3.zoho.in.,zoho.in,3,root@ip245.ip-148-113-13.net,
choix-fr-relay.com,www,1.0,abuse,Hosting Concepts B.V. d/b/a Registrar.eu (ID1647),0.0,UNKNOWN,UNKNOWN (AS0),,,,,,,,ina1.registrar.eu.;ina2.registrar.eu.;ina3.registrar.eu.,registrar.eu,3,,,0,noreply@registrar.eu,
2ffjng.share-eu1.hsforms.com,,0.0,abusecomplaints,"MarkMonitor, Inc.",13335.0,"CLOUDFLARENET, US","CLOUDFLARENET, US (AS13335)",,,,,,,,,,0,,,0,,
2ffjn2.share-eu1.hsforms.com,,0.0,abusecomplaints,"MarkMonitor, Inc.",13335.0,"CLOUDFLARENET, US","CLOUDFLARENET, US (AS13335)",,,,,,,,,,0,,,0,,
allegrolokalnie.pl-oferta8454404.shop,www,1.0,UNKNOWN,UNKNOWN,394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
allegrolokalnie.pz-5817563.rest,www;www.www,2.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
eebroaadbt.plutio.com,www,1.0,abuse,NAMECHEAP INC,0.0,UNKNOWN,UNKNOWN (AS0),,,,,,,,,,0,,,0,,
freemobilebroadbandee.plutio.com,,0.0,abuse,NAMECHEAP INC,13335.0,"CLOUDFLARENET, US","CLOUDFLARENET, US (AS13335)",,,,,,,,,,0,,,0,,
myeemobilebroadband.plutio.com,www,1.0,UNKNOWN,UNKNOWN,13335.0,"CLOUDFLARENET, US","CLOUDFLARENET, US (AS13335)",,,,,,,,,,0,,,0,,
ugradeaccountofweb.weebly.com,www,1.0,abuse,SafeNames Ltd. (ID447),0.0,UNKNOWN,UNKNOWN (AS0),,,,,,,,,,0,,,0,,
creewsuweb2.makeweb.co,www,1.0,abuse,PDR Ltd. d/b/a PublicDomainRegistry.com (ID303),0.0,UNKNOWN,UNKNOWN (AS0),,,,,,,,,,0,,,0,,
opdrmetinyilmaz.com,www,1.0,rtr-security-threats,Realtime Register B.V. (ID839),0.0,UNKNOWN,UNKNOWN (AS0),,,,,,,,ns1.odeaweb.com.;ns2.odeaweb.com.,odeaweb.com,2,opdrmetinyilmaz.com.,opdrmetinyilmaz.com,1,eren@3enmedya.com,
service-impayevinci.com,service-impayevinci.comwww;www;www.auth,3.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,ina1.registrar.eu.;ina2.registrar.eu.;ina3.registrar.eu.,registrar.eu,3,,,0,noreply@registrar.eu,
api-maxit.orange-maroc.net,www,1.0,abuse-contact,PDR Ltd. d/b/a PublicDomainRegistry.com (ID303),0.0,UNKNOWN,UNKNOWN (AS0),,,,,,,,,,0,,,0,,
lp.clinicaodontopan.com.br,www,1.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,mx1.titan.email.;mx2.titan.email.,titan.email,2,,
energyaxe.com,pay;www,2.0,UNKNOWN,UNKNOWN,394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,ns53.domaincontrol.com.;ns54.domaincontrol.com.,domaincontrol.com,2,energyaxe-com.mail.protection.outlook.com.,outlook.com,1,dns@jomax.net,
safeguard-online-peach.vercel.app,www,1.0,UNKNOWN,UNKNOWN,394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
xn--findm-1g2b.com,,0.0,abuse-contact,"Sav.com, LLC (ID609)",394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,lilith.ns.cloudflare.com.;sullivan.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,
ricardosymas.com,comercial;www;www.comercial,3.0,abuse,"Name.com, Inc. (ID625)",55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,ns1.intelisperu.com.;ns2.intelisperu.com.,intelisperu.com,2,ricardosymas.com.,ricardosymas.com,1,servers@privatednsorg.com,
app.pandadoc.com,www,1.0,UNKNOWN,UNKNOWN,19551.0,"INCAPSULA, US","INCAPSULA, US (AS19551)",,,,,,,,,,0,,,0,,
ftpbbs.com,www,1.0,UNKNOWN,UNKNOWN,394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
allegrolokalnie.pl-oferta4017810.eu,www,1.0,UNKNOWN,UNKNOWN,394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
btcommm.plutio.com,,0.0,abuse,NAMECHEAP INC,13335.0,"CLOUDFLARENET, US","CLOUDFLARENET, US (AS13335)",,,,,,,,,,0,,,0,,
supports-register.com,www,1.0,abuse,Hosting Concepts B.V. d/b/a Registrar.eu (ID1647),394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,ina1.registrar.eu.;ina2.registrar.eu.;ina3.registrar.eu.,registrar.eu,3,,,0,noreply@registrar.eu,
lockers-redistribution-fr.com,www,1.0,UNKNOWN,UNKNOWN,394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,ina1.registrar.eu.;ina2.registrar.eu.;ina3.registrar.eu.,registrar.eu,3,,,0,noreply@registrar.eu,
instagram-zeta-lemon.vercel.app,www,1.0,UNKNOWN,UNKNOWN,394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
www-clients-pickup.com,secure;www.8fb79517-b525-4559-b49f-82f8046a6f7a;www.account;www.autoconfig;www.git;www.l3qba2,6.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,ina1.registrar.eu.;ina2.registrar.eu.;ina3.registrar.eu.,registrar.eu,3,,,0,noreply@registrar.eu,
amazonlogin.webflow.io,www,1.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
app-vinci.com,dashboard;qa;www,3.0,UNKNOWN,UNKNOWN,394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,ina1.registrar.eu.;ina2.registrar.eu.;ina3.registrar.eu.,registrar.eu,3,,,0,noreply@registrar.eu,
allegro.pl-oferta8464215414.shop,www,1.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
allegrolokalnie.pl-oferta9219732.shop,www,1.0,UNKNOWN,UNKNOWN,394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
allegrolokalnie.pl-oferta98743.icu,www,1.0,support,WEBCC,394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
allegro.pl-kategoria98516284265726.shop,www,1.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
networksolutionsmallbusiness.com,invoice;www;www.invoice,3.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,admin@suspended-domain.com,
allegro.pl-oferta9610579.shop,www,1.0,UNKNOWN,UNKNOWN,394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
haitiepi.com,cpcalendars;cpcontacts;www,3.0,abuse,"GoDaddy.com, LLC (ID146)",0.0,UNKNOWN,UNKNOWN (AS0),,,,,,,,ns3821.hostgator.com.;ns3822.hostgator.com.,hostgator.com,2,haitiepi.com.,haitiepi.com,1,dnsadmin@gator3277.hostgator.com,
allegro.pl-oferta8945637841.shop,www,1.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
producciongob.weebly.com,www,1.0,UNKNOWN,UNKNOWN,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
support-apps.com,backend;chat;cpcalendars;cpcontacts;payment-update;www;www.payment-update,7.0,abuse,Hosting Concepts B.V. d/b/a Registrar.eu (ID1647),55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,ina1.registrar.eu.;ina2.registrar.eu.;ina3.registrar.eu.,registrar.eu,3,,,0,noreply@registrar.eu,
tcaconnect.ac-page.com,www,1.0,UNKNOWN,UNKNOWN,13335.0,"CLOUDFLARENET, US","CLOUDFLARENET, US (AS13335)",,,,,,,,,,0,,,0,,
allegrolokalnie.pl-kategoria1784215624129862.shop,www,1.0,UNKNOWN,UNKNOWN,394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
