label,domain,ips,asn,asn_description,asn_country,registrar,creation_date,expiration_date,sld,tld,ns_hosts,ns_base,ns_count,mx_hosts,mx_base,mx_count,soa_email,ip_count
Unknown malware,fcontrols.pro,,,,,,,,fcontrols,pro,,,0,,,0,,
Unknown malware,dcontrols.pro,,,,,,,,dcontrols,pro,,,0,,,0,,
Unknown malware,infernolo.com,127.0.0.1,,,,Cloud DNS Ltd,2025-11-04,2026-11-04,infernolo,com,,,0,localhost.,localhost.,1,,1.0
Unknown malware,hcontrol.pro,162.244.35.51,14576.0,"HOSTING-SOLUTIONS, US",US,,,,hcontrol,pro,millie.ns.cloudflare.com.;watson.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,1.0
Unknown malware,3accdomain3.ru,162.244.35.169,14576.0,"HOSTING-SOLUTIONS, US",US,REGRU-RU,2025-10-03,2026-10-03,3accdomain3,ru,ns1.reg.ru.;ns2.reg.ru.,reg.ru,2,,,0,hostmaster@ns1.reg.ru,1.0
Unknown malware,asdtvcvchcvhhhhh.com,,,,,,,,asdtvcvchcvhhhhh,com,,,0,,,0,,
Unknown malware,xxclglglglklgkxlc.com,,,,,Dominet (HK) Limited,2025-11-02,2026-11-02,xxclglglglklgkxlc,com,,,0,,,0,,
Unknown malware,appasdmdamsdmasd.com,,,,,Dominet (HK) Limited,2025-11-04,2026-11-04,appasdmdamsdmasd,com,,,0,,,0,,
Unknown malware,ototaikfffkf.com,,,,,Dominet (HK) Limited,2025-11-04,2026-11-04,ototaikfffkf,com,,,0,,,0,,
Unknown malware,updateday.info,"104.21.7.179,172.67.137.37",13335.0,"CLOUDFLARENET, US",US,,,,updateday,info,konnor.ns.cloudflare.com.;samara.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,2.0
Quasar RAT,bal-rewards.xyz,,,,,Namecheap,2025-03-22,2026-03-22,bal-rewards,xyz,,,0,,,0,,
FAKEUPDATES,cpanel.fjfrey.com,127.1.2.3,,,,"ENOM, INC.",2012-08-08,2026-08-08,fjfrey,com,,,0,,,0,,1.0
Unknown Stealer,puffyclaw2008.shop,,,,,,,,puffyclaw2008,shop,,,0,,,0,,
Unknown Stealer,catlover-pawpaw504.sbs,,,,,Dynadot LLC,2025-11-01,2026-11-01,catlover-pawpaw504,sbs,,,0,,,0,,
Unknown Stealer,easternwhiskerholdings.sbs,"104.21.84.128,172.67.193.7",13335.0,"CLOUDFLARENET, US",US,Dynadot LLC,2025-11-01,2026-11-01,easternwhiskerholdings,sbs,aria.ns.cloudflare.com.;nitin.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,2.0
ClearFake,hover.st0bepress.ru,"104.21.95.246,172.67.149.193",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-13,2026-11-13,st0bepress,ru,,,0,,,0,,2.0
Unknown RAT,trust007-44490.portmap.host,193.161.193.99,198134.0,"GETWIFI-AS, RU",RU,NAMECHEAP INC,2018-07-10,2026-07-10,portmap,host,,,0,,,0,,1.0
ClearFake,0iz7q.mashrift.ru,"104.21.2.231,172.67.129.201",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-13,2026-11-13,mashrift,ru,,,0,,,0,,2.0
Unknown malware,lnk1man.pages.dev,"172.66.44.163,172.66.47.93",13335.0,"CLOUDFLARENET, US",US,,,,pages,dev,lee.ns.cloudflare.com.;lorna.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,2.0
ClearFake,hx.mashrift.ru,"104.21.2.231,172.67.129.201",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-13,2026-11-13,mashrift,ru,,,0,,,0,,2.0
ClearFake,anchor.mashrift.ru,"104.21.2.231,172.67.129.201",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-13,2026-11-13,mashrift,ru,,,0,,,0,,2.0
ClearFake,gleam.obsidianpfad.ru,"104.21.11.17,172.67.147.142",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-13,2026-11-13,obsidianpfad,ru,,,0,,,0,,2.0
ClearFake,birch.obsidianpfad.ru,"104.21.11.17,172.67.147.142",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-13,2026-11-13,obsidianpfad,ru,,,0,,,0,,2.0
ClearFake,eis.obsidianpfad.ru,"104.21.11.17,172.67.147.142",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-13,2026-11-13,obsidianpfad,ru,,,0,,,0,,2.0
ClearFake,glanz.ravenquelle.ru,"104.21.68.8,172.67.184.31",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-13,2026-11-13,ravenquelle,ru,,,0,,,0,,2.0
Remcos,rcdoncu1906.duckdns.org,172.94.36.23,212238.0,"CDNEXT, GB",US,,,,duckdns,org,,,0,rcdoncu1906.duckdns.org.,duckdns.org,1,,1.0
Remcos,remcos26.dynuddns.com,127.1.2.3,,,,"Dynu Systems, Inc.",2021-01-05,2029-01-05,dynuddns,com,,,0,,,0,,1.0
Mirai,cybersecuritefrance.ddns.net,0.0.0.0,,,,,,,ddns,net,,,0,,,0,,1.0
Mirai,quantaservices.store,84.32.84.32,47583.0,"AS-HOSTINGER, CY",LT,"HOSTINGER operations, UAB",2025-07-30,2026-07-30,quantaservices,store,ns1.dns-parking.com.;ns2.dns-parking.com.,dns-parking.com,2,,,0,dns@hostinger.com,1.0
Mirai,vr3b.ddns.net,41.216.189.110,211138.0,"PRIVATEHOSTING-NET, IT",ZA,,,,ddns,net,,,0,,,0,,1.0
DCRat,closeconection.duckdns.org,103.160.2.119,135918.0,"DVS-AS-VN VIET DIGITAL TECHNOLOGY LIABILITY COMPANY, VN",VN,,,,duckdns,org,,,0,closeconection.duckdns.org.,duckdns.org,1,,1.0
DCRat,effects-animation.gl.at.ply.gg,127.1.2.3,,,,"NameCheap, Inc (https://www.namecheap.com)",2022-08-21,,ply,gg,,,0,,,0,,1.0
DCRat,rafaborre27.duckdns.org,192.169.69.26,27323.0,"SERVERSTADIUM, US",US,,,,duckdns,org,,,0,rafaborre27.duckdns.org.,duckdns.org,1,,1.0
DCRat,v2.otisgrand.com,,,,,123-Reg Limited,2000-09-20,2026-09-20,otisgrand,com,,,0,,,0,,
DCRat,v3.otisgrand.com,,,,,123-Reg Limited,2000-09-20,2026-09-20,otisgrand,com,,,0,,,0,,
CryptBot,xerrrload08.top,,,,,,,,xerrrload08,top,,,0,,,0,,
AsyncRAT,brentwood-operatic.com,"104.18.18.108,104.18.19.108",13335.0,"CLOUDFLARENET, US",US,"GoDaddy.com, LLC",2024-09-23,2026-09-23,brentwood-operatic,com,aitana.ns.cloudflare.com.;andronicus.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,2.0
AsyncRAT,gatex.brentwood-operatic.com,127.1.2.3,,,,"GoDaddy.com, LLC",2024-09-23,2026-09-23,brentwood-operatic,com,,,0,,,0,,1.0
AsyncRAT,gatex.otisgrand.com,127.1.2.3,,,,123-Reg Limited,2000-09-20,2026-09-20,otisgrand,com,,,0,,,0,,1.0
AsyncRAT,shop.atrishop.xyz,127.1.2.3,,,,Dynadot LLC,2025-10-28,2026-10-28,atrishop,xyz,,,0,,,0,,1.0
ClearFake,ufer.ravenquelle.ru,"104.21.68.8,172.67.184.31",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-13,2026-11-13,ravenquelle,ru,,,0,,,0,,2.0
Remcos,msi25.dynnamn.ru,127.1.2.3,,,,REGRU-RU,2019-09-16,2026-09-16,dynnamn,ru,,,0,,,0,,1.0
ClearFake,klee.ravenquelle.ru,"104.21.68.8,172.67.184.31",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-13,2026-11-13,ravenquelle,ru,,,0,,,0,,2.0
ClearFake,weiss.cedarberg.ru,"104.21.8.13,172.67.156.158",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-13,2026-11-13,cedarberg,ru,,,0,,,0,,2.0
ClearFake,pfote.cedarberg.ru,"104.21.8.13,172.67.156.158",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-13,2026-11-13,cedarberg,ru,,,0,,,0,,2.0
ClearFake,sturm.cedarberg.ru,"104.21.8.13,172.67.156.158",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-13,2026-11-13,cedarberg,ru,,,0,,,0,,2.0
ClearFake,krone.frostweald.ru,"104.21.4.18,172.67.131.134",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-13,2026-11-13,frostweald,ru,,,0,,,0,,2.0
ClearFake,tal.frostweald.ru,"104.21.4.18,172.67.131.134",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-13,2026-11-13,frostweald,ru,,,0,,,0,,2.0
ClearFake,licht.frostweald.ru,"104.21.4.18,172.67.131.134",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-13,2026-11-13,frostweald,ru,,,0,,,0,,2.0
ClearFake,rune.auricfluss.ru,"104.21.2.179,172.67.129.134",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-13,2026-11-13,auricfluss,ru,,,0,,,0,,2.0
ClearFake,wind.auricfluss.ru,"104.21.2.179,172.67.129.134",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-13,2026-11-13,auricfluss,ru,,,0,,,0,,2.0
ClearFake,hafen.auricfluss.ru,"104.21.2.179,172.67.129.134",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-13,2026-11-13,auricfluss,ru,,,0,,,0,,2.0
ClearFake,eiche.neonkiefer.ru,"104.21.66.77,172.67.157.129",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-13,2026-11-13,neonkiefer,ru,,,0,,,0,,2.0
ClearFake,moor.neonkiefer.ru,"104.21.66.77,172.67.157.129",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-13,2026-11-13,neonkiefer,ru,,,0,,,0,,2.0
ClearFake,gleis.neonkiefer.ru,"104.21.66.77,172.67.157.129",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-13,2026-11-13,neonkiefer,ru,,,0,,,0,,2.0
ClearFake,fels.cobaltspore.ru,"104.21.26.126,172.67.136.67",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-13,2026-11-13,cobaltspore,ru,,,0,,,0,,2.0
ClearFake,tau.cobaltspore.ru,"104.21.26.126,172.67.136.67",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-13,2026-11-13,cobaltspore,ru,,,0,,,0,,2.0
ClearFake,birch.cobaltspore.ru,"104.21.26.126,172.67.136.67",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-13,2026-11-13,cobaltspore,ru,,,0,,,0,,2.0
ClearFake,nacht.quartzfuchs.ru,"104.21.69.225,172.67.214.150",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-13,2026-11-13,quartzfuchs,ru,,,0,,,0,,2.0
ClearFake,kamm.quartzfuchs.ru,"104.21.69.225,172.67.214.150",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-13,2026-11-13,quartzfuchs,ru,,,0,,,0,,2.0
ClearFake,adler.quartzfuchs.ru,"104.21.69.225,172.67.214.150",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-13,2026-11-13,quartzfuchs,ru,,,0,,,0,,2.0
ClearFake,glut.emberweide.ru,"104.21.7.106,172.67.130.30",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-13,2026-11-13,emberweide,ru,,,0,,,0,,2.0
Cobalt Strike,4gef4km41aysc.cfc-execute.bj.baidubce.com,110.242.69.30,4837.0,"CHINA169-BACKBONE CHINA UNICOM China169 Backbone, CN",CN,Key-Systems GmbH,2014-06-27,2026-06-27,baidubce,com,,,0,,,0,,1.0
ClearFake,bach.emberweide.ru,"104.21.7.106,172.67.130.30",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-13,2026-11-13,emberweide,ru,,,0,,,0,,2.0
ClearFake,stern.emberweide.ru,"104.21.7.106,172.67.130.30",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-13,2026-11-13,emberweide,ru,,,0,,,0,,2.0
ClearFake,moos.thundergrove.ru,"104.21.71.88,172.67.170.75",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-13,2026-11-13,thundergrove,ru,,,0,,,0,,2.0
ClearFake,pfad.thundergrove.ru,"104.21.71.88,172.67.170.75",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-13,2026-11-13,thundergrove,ru,,,0,,,0,,2.0
ClearFake,wolke.thundergrove.ru,"104.21.71.88,172.67.170.75",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-13,2026-11-13,thundergrove,ru,,,0,,,0,,2.0
ClearFake,zorn.boulderfield.ru,"104.21.36.2,172.67.182.147",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-13,2026-11-13,boulderfield,ru,,,0,,,0,,2.0
ClearFake,licht.boulderfield.ru,"104.21.36.2,172.67.182.147",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-13,2026-11-13,boulderfield,ru,,,0,,,0,,2.0
ClearFake,stein.boulderfield.ru,"104.21.36.2,172.67.182.147",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-13,2026-11-13,boulderfield,ru,,,0,,,0,,2.0
ClearFake,ufer.thrushmere.ru,"104.21.27.65,172.67.141.197",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-13,2026-11-13,thrushmere,ru,,,0,,,0,,2.0
ClearFake,moos.thrushmere.ru,"104.21.27.65,172.67.141.197",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-13,2026-11-13,thrushmere,ru,,,0,,,0,,2.0
ClearFake,falke.thrushmere.ru,"104.21.27.65,172.67.141.197",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-13,2026-11-13,thrushmere,ru,,,0,,,0,,2.0
ClearFake,korn.ashriver.ru,"104.21.65.28,172.67.139.239",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-13,2026-11-13,ashriver,ru,,,0,,,0,,2.0
ClearFake,fjord.ashriver.ru,"104.21.65.28,172.67.139.239",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-13,2026-11-13,ashriver,ru,,,0,,,0,,2.0
ClearFake,rauch.ashriver.ru,"104.21.65.28,172.67.139.239",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-13,2026-11-13,ashriver,ru,,,0,,,0,,2.0
ClearFake,pfad.yewhollow.ru,"104.21.5.116,172.67.133.95",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-13,2026-11-13,yewhollow,ru,,,0,,,0,,2.0
ClearFake,weiss.yewhollow.ru,"104.21.5.116,172.67.133.95",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-13,2026-11-13,yewhollow,ru,,,0,,,0,,2.0
ClearFake,nacht.yewhollow.ru,"104.21.5.116,172.67.133.95",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-13,2026-11-13,yewhollow,ru,,,0,,,0,,2.0
ClearFake,hafen.rowanstead.ru,"104.21.33.17,172.67.157.151",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-13,2026-11-13,rowanstead,ru,,,0,,,0,,2.0
ClearFake,wald.rowanstead.ru,"104.21.33.17,172.67.157.151",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-13,2026-11-13,rowanstead,ru,,,0,,,0,,2.0
ClearFake,rune.acornhollow.ru,"104.21.88.16,172.67.150.33",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-13,2026-11-13,acornhollow,ru,,,0,,,0,,2.0
ClearFake,nebel.acornhollow.ru,"104.21.88.16,172.67.150.33",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-13,2026-11-13,acornhollow,ru,,,0,,,0,,2.0
ClearFake,ufer.acornhollow.ru,"104.21.88.16,172.67.150.33",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-13,2026-11-13,acornhollow,ru,,,0,,,0,,2.0
ClearFake,moos.ivyvale.ru,"104.21.80.248,172.67.187.206",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-13,2026-11-13,ivyvale,ru,,,0,,,0,,2.0
ClearFake,gleis.ivyvale.ru,"104.21.80.248,172.67.187.206",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-13,2026-11-13,ivyvale,ru,,,0,,,0,,2.0
ClearFake,adler.ivyvale.ru,"104.21.80.248,172.67.187.206",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-13,2026-11-13,ivyvale,ru,,,0,,,0,,2.0
ClearFake,kamm.titanbirch.ru,"104.21.83.15,172.67.166.199",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-13,2026-11-13,titanbirch,ru,,,0,,,0,,2.0
ClearFake,tau.titanbirch.ru,"104.21.83.15,172.67.166.199",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-13,2026-11-13,titanbirch,ru,,,0,,,0,,2.0
ClearFake,glanz.titanbirch.ru,"104.21.83.15,172.67.166.199",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-13,2026-11-13,titanbirch,ru,,,0,,,0,,2.0
ClearFake,stern.platinumvale.ru,"104.21.3.15,172.67.130.7",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-13,2026-11-13,platinumvale,ru,,,0,,,0,,2.0
ClearFake,eiche.platinumvale.ru,"104.21.3.15,172.67.130.7",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-13,2026-11-13,platinumvale,ru,,,0,,,0,,2.0
ClearFake,moor.platinumvale.ru,"104.21.3.15,172.67.130.7",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-13,2026-11-13,platinumvale,ru,,,0,,,0,,2.0
ClearFake,stahl.goldtalon.ru,"104.21.74.227,172.67.164.15",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-13,2026-11-13,goldtalon,ru,,,0,,,0,,2.0
ClearFake,klee.goldtalon.ru,"104.21.74.227,172.67.164.15",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-13,2026-11-13,goldtalon,ru,,,0,,,0,,2.0
ClearFake,stern.brinewald.ru,"104.21.28.108,172.67.145.219",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-12,2026-11-12,brinewald,ru,,,0,,,0,,2.0
ClearFake,moor.brinewald.ru,"104.21.28.108,172.67.145.219",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-12,2026-11-12,brinewald,ru,,,0,,,0,,2.0
ClearFake,hafen.brinewald.ru,"104.21.28.108,172.67.145.219",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-12,2026-11-12,brinewald,ru,,,0,,,0,,2.0
ClearFake,weald.slatefalke.ru,"104.21.18.36,172.67.180.65",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-12,2026-11-12,slatefalke,ru,,,0,,,0,,2.0
ClearFake,dorn.slatefalke.ru,"104.21.18.36,172.67.180.65",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-12,2026-11-12,slatefalke,ru,,,0,,,0,,2.0
ClearFake,krone.slatefalke.ru,"104.21.18.36,172.67.180.65",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-12,2026-11-12,slatefalke,ru,,,0,,,0,,2.0
ClearFake,blitz.elmfalter.ru,"104.21.40.142,172.67.152.216",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-12,2026-11-12,elmfalter,ru,,,0,,,0,,2.0
ClearFake,tau.elmfalter.ru,"104.21.40.142,172.67.152.216",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-12,2026-11-12,elmfalter,ru,,,0,,,0,,2.0
ClearFake,wolke.elmfalter.ru,"104.21.40.142,172.67.152.216",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-12,2026-11-12,elmfalter,ru,,,0,,,0,,2.0
ClearFake,klee.walnutsteg.ru,"104.21.52.121,172.67.198.253",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-12,2026-11-12,walnutsteg,ru,,,0,,,0,,2.0
ClearFake,rune.walnutsteg.ru,"104.21.52.121,172.67.198.253",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-12,2026-11-12,walnutsteg,ru,,,0,,,0,,2.0
ClearFake,bach.walnutsteg.ru,"104.21.52.121,172.67.198.253",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-12,2026-11-12,walnutsteg,ru,,,0,,,0,,2.0
ClearFake,eiche.oryxbucht.ru,"104.21.57.31,172.67.188.234",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-12,2026-11-12,oryxbucht,ru,,,0,,,0,,2.0
ClearFake,fels.oryxbucht.ru,"104.21.57.31,172.67.188.234",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-12,2026-11-12,oryxbucht,ru,,,0,,,0,,2.0
ClearFake,licht.oryxbucht.ru,"104.21.57.31,172.67.188.234",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-12,2026-11-12,oryxbucht,ru,,,0,,,0,,2.0
ClearFake,nebel.eiderquelle.ru,"104.21.68.74,172.67.191.172",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-12,2026-11-12,eiderquelle,ru,,,0,,,0,,2.0
ClearFake,glut.eiderquelle.ru,"104.21.68.74,172.67.191.172",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-12,2026-11-12,eiderquelle,ru,,,0,,,0,,2.0
ClearFake,ufer.eiderquelle.ru,"104.21.68.74,172.67.191.172",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-12,2026-11-12,eiderquelle,ru,,,0,,,0,,2.0
ClearFake,harz.ferretpfad.ru,"104.21.85.6,172.67.200.109",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-12,2026-11-12,ferretpfad,ru,,,0,,,0,,2.0
ClearFake,weiss.ferretpfad.ru,"104.21.85.6,172.67.200.109",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-12,2026-11-12,ferretpfad,ru,,,0,,,0,,2.0
NjRAT,dscrba7gv.localto.net,127.1.2.3,,,,"NameCheap, Inc.",2023-02-10,2027-02-10,localto,net,,,0,,,0,,1.0
Remcos,appsupdate.xyz,144.31.2.37,215730.0,"H2NEXUS-AS H2NEXUS LTD, GB",US,"NameSilo, LLC",2025-11-01,2026-11-01,appsupdate,xyz,adelaide.ns.cloudflare.com.;eric.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,1.0
ClearFake,adler.ferretpfad.ru,"104.21.85.6,172.67.200.109",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-12,2026-11-12,ferretpfad,ru,,,0,,,0,,2.0
ClearFake,stern.hearthwinkel.ru,"104.21.24.242,172.67.221.54",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-12,2026-11-12,hearthwinkel,ru,,,0,,,0,,2.0
ClearFake,gleis.hearthwinkel.ru,"104.21.24.242,172.67.221.54",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-12,2026-11-12,hearthwinkel,ru,,,0,,,0,,2.0
ClearFake,rauch.hearthwinkel.ru,"104.21.24.242,172.67.221.54",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-12,2026-11-12,hearthwinkel,ru,,,0,,,0,,2.0
ClearFake,kamm.knollhafen.ru,"104.21.72.229,172.67.155.168",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-12,2026-11-12,knollhafen,ru,,,0,,,0,,2.0
ClearFake,moor.knollhafen.ru,"104.21.72.229,172.67.155.168",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-12,2026-11-12,knollhafen,ru,,,0,,,0,,2.0
ClearFake,fjord.knollhafen.ru,"104.21.72.229,172.67.155.168",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-12,2026-11-12,knollhafen,ru,,,0,,,0,,2.0
ClearFake,tau.sprigkompass.ru,"104.21.68.184,172.67.197.209",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-12,2026-11-12,sprigkompass,ru,,,0,,,0,,2.0
ClearFake,birch.sprigkompass.ru,"104.21.68.184,172.67.197.209",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-12,2026-11-12,sprigkompass,ru,,,0,,,0,,2.0
Vidar,lat.vrolijkecreaties.nl,,,,,team.blue nl B.V.,2023-05-21,,vrolijkecreaties,nl,,,0,,,0,,
Vidar,lat.hotelsinjacksonvillefl.com,,,,,"NameCheap, Inc.",2025-02-09,2026-02-09,hotelsinjacksonvillefl,com,,,0,,,0,,
ClearFake,wolke.sprigkompass.ru,"104.21.68.184,172.67.197.209",13335.0,"CLOUDFLARENET, US",US,REGRU-RU,2025-11-12,2026-11-12,sprigkompass,ru,,,0,,,0,,2.0
ClearFake,orbit9.warpclutch.ru,,,,,REGRU-RU,2025-11-13,2026-11-13,warpclutch,ru,,,0,,,0,,
ClearFake,0kj3.warpclutch.ru,,,,,REGRU-RU,2025-11-13,2026-11-13,warpclutch,ru,,,0,,,0,,
ClearFake,spark.warpclutch.ru,,,,,REGRU-RU,2025-11-13,2026-11-13,warpclutch,ru,,,0,,,0,,
ClearFake,dyy.raven-flux.ru,,,,,REGRU-RU,2025-11-13,2026-11-13,raven-flux,ru,,,0,,,0,,
ClearFake,trace4.raven-flux.ru,,,,,REGRU-RU,2025-11-13,2026-11-13,raven-flux,ru,,,0,,,0,,
ClearFake,spark6.raven-flux.ru,,,,,REGRU-RU,2025-11-13,2026-11-13,raven-flux,ru,,,0,,,0,,
ClearFake,b71yl.pulseknob.ru,,,,,REGRU-RU,2025-11-13,2026-11-13,pulseknob,ru,,,0,,,0,,
NetSupportManager RAT,centaurustermas.com,98.142.251.75,202015.0,"HZ-US-AS, BG",CA,"Spaceship, Inc.",2025-11-13,2026-11-13,centaurustermas,com,launch1.spaceship.net.;launch2.spaceship.net.,spaceship.net,2,,,0,support@spaceship.com,1.0
NetSupportManager RAT,www.iconconsultants.com,"141.193.213.20,141.193.213.21",209242.0,"CLOUDFLARESPECTRUM Cloudflare, Inc., US",US,"Network Solutions, LLC",1999-02-07,2030-02-07,iconconsultants,com,,,0,,,0,,2.0
Unknown Stealer,playarena.pages.dev,"172.66.44.68,172.66.47.188",13335.0,"CLOUDFLARENET, US",US,,,,pages,dev,ullis.ns.cloudflare.com.;woz.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,2.0
ClearFake,nib.pulseknob.ru,,,,,REGRU-RU,2025-11-13,2026-11-13,pulseknob,ru,,,0,,,0,,
ClearFake,84w7.pulseknob.ru,,,,,REGRU-RU,2025-11-13,2026-11-13,pulseknob,ru,,,0,,,0,,
ClearFake,v3kxh.nib-snap.ru,,,,,REGRU-RU,2025-11-13,2026-11-13,nib-snap,ru,,,0,,,0,,
ClearFake,nt3e.nib-snap.ru,,,,,REGRU-RU,2025-11-13,2026-11-13,nib-snap,ru,,,0,,,0,,
ClearFake,rift.nib-snap.ru,,,,,REGRU-RU,2025-11-13,2026-11-13,nib-snap,ru,,,0,,,0,,
ClearFake,anchor.foamswitch.ru,,,,,REGRU-RU,2025-11-13,2026-11-13,foamswitch,ru,,,0,,,0,,
ClearFake,blink.foamswitch.ru,,,,,REGRU-RU,2025-11-13,2026-11-13,foamswitch,ru,,,0,,,0,,
